mid,xp_dif_0,xp_dif_1,xp_dif_2,xp_dif_3,xp_dif_4
151,0.761866585655,0.27585190638,0.393668477375,1.41630064804,-0.850938177014
152,-0.603132321446,0.182929308175,-0.857195479097,0.260056170636,0.207541357583
153,-0.00945128993283,-0.530527250922,-1.11279439258,-0.00985974971201,-0.932359679676
154,0.325565565121,0.611318235491,-0.495929975687,0.340403235298,0.0721658471337
155,-1.75933002586,-2.2047089779,-0.66585327571,0.750926518804,0.765720092695
156,2.36215640026,2.11855427756,0.605001657235,0.619107115844,1.81635177161
157,-0.319536658099,0.102606384303,0.105227245403,0.454646717864,-1.42088869564
158,1.31815038684,0.592418723992,1.14618594891,0.681878260111,0.727461796263
159,0.540599639527,0.828662617733,1.12191119176,0.902832687931,-0.452659501346
160,-1.19058048124,-1.26445828081,0.720663735402,-0.86982442617,-0.691038117571
161,-0.589108360072,-1.1904351941,-1.22988439764,0.336636966642,-0.811698898623
162,1.43034207783,1.33264959105,0.52218189756,-0.40908422725,0.881475963948
163,-0.768303422077,-1.07388820653,-1.54117245986,-1.33935258529,-2.74521434134
164,-0.370957849804,-0.58722578542,-1.27843391193,1.1363413446,0.240894744215
165,-0.48470775873,0.537295148786,-0.370272409284,-0.598653082937,-3.25532496042
166,-0.0110095078633,0.823937739858,1.19045168252,-0.51956144116,-0.238805434115
167,-0.409913298067,0.0490577683885,0.80776727575,-0.189385222316,-0.584111083956
168,-1.43522069632,0.746764734569,-0.657285714364,-1.21129945098,-1.33358130122
169,0.177534861725,-0.0816638528146,-0.23033557397,-0.888655769451,-0.144631165977
170,0.12923010588,-0.354131810262,-0.738677547149,0.49356482731,-0.954922264751
171,1.17635255516,1.10585545305,-0.871474748007,-0.626272386414,-1.99083921427
172,-0.16059842919,0.186079226758,0.0538218773286,0.251268210439,-0.73812525164
173,1.26828741306,1.66181608299,1.44176681533,1.16647149385,1.06491959043
174,1.18570186275,2.17052793418,1.22900570858,0.139535573644,0.890304801586
175,0.320890911329,1.34682422467,1.07907338503,0.298974280082,0.023116749145
176,1.72328704876,1.81143721569,0.565019704289,1.20287875753,0.205579393663
177,-0.911659471681,0.293176458587,0.674970074892,1.03214124512,1.32782275565
178,-0.374074285665,-0.363581566012,0.974834721991,-0.820862933642,0.589143339935
179,1.96325261006,1.15152927251,1.54600547837,0.626639653156,0.509683801193
180,0.0856000038265,0.204978738257,-0.383123751302,-0.82965089384,-1.26981747384
181,0.168185554142,0.0175585825565,-1.32983928,0.16464403135,0.685279571993
182,0.665257073966,0.505795962954,0.587866534544,0.247501941783,0.134948692559
183,-0.924125215125,-1.25185860648,-3.34321619624,-0.147956267099,-0.226052668638
184,-0.16371486505,-1.0975125959,-0.144659960513,1.08863527496,0.541075223906
185,1.29789355374,1.86498583161,1.46032986491,1.50041398135,1.46712219393
186,-0.955289573735,-0.254909374891,-0.308871552973,-0.955193182374,0.34880275979
187,-0.425495477371,1.94530875548,-0.0561284932746,-0.0977393516859,1.38275774539
188,0.58267152365,0.710540670862,-1.62399221954,-1.45234064497,-1.64651454639
189,1.57993099916,1.49644535737,1.16189314471,1.90591557332,-0.0112176194471
190,0.456455871281,0.165604755967,0.129502002549,0.0817861209179,1.82910453709
191,0.0372952479816,1.23500211497,1.33895607918,1.18279199136,-0.321207918736
192,0.878732930441,0.765664246068,-1.48262745733,-0.281031092946,-1.02162903802
193,-0.366283196013,1.49644535737,0.789204226168,-0.746792983407,-1.13542294535
194,1.59707139639,1.06175659289,0.000988582363439,-0.40657338148,1.16596073228
195,-0.419262605649,-0.856543824284,0.285146033662,-0.00107178951463,-0.807774970784
196,1.31191751512,1.2287022778,1.07050582368,1.89838303601,1.07865333786
197,0.171301990003,-0.338382217346,0.59643409589,1.89838303601,0.763758128775
198,-0.537687168366,0.119930936511,0.112366879858,0.229926021388,-0.207414011402
199,-1.51313159285,-1.52117664534,-0.481650706778,-0.903720844075,0.162416187433
200,-1.92917578029,-2.69924619546,-2.28226651627,-0.622506117758,-0.793060241388
201,-0.606248757307,-1.10696235165,-1.30270866907,1.49162602116,1.87913461704
202,-1.02852581647,-0.384056036803,-0.194637401697,1.52803328483,0.95995452073
203,-1.12825176402,-0.629749686293,-0.851483771534,0.34793577261,-1.14130883711
204,-0.201112095382,-2.48977660968,-0.907172920281,1.19534622022,0.0996333420074
205,-1.9961791513,-1.7542706205,-0.581605589144,-0.154233381526,-1.67300105931
206,-0.308629132585,-0.291133438598,-0.27460130759,0.773524130741,0.143777530197
207,2.17828668446,0.211278575424,-0.505925463924,-1.11212104304,-1.33554326514
208,0.3551717058,0.518395637287,2.02578891373,1.98375179221,1.69569099056
209,0.177534861725,-0.215535392601,1.7944647574,1.05348343417,0.544999151745
210,1.33217434821,2.05240598731,1.35466327498,-1.22510910272,-0.56645340868
211,0.699537868436,-0.37145636247,1.78161341538,0.945517066032,0.26345732929
212,0.165069118281,-1.06916332865,-0.585889369817,-0.358867311837,-0.861728978572
213,0.736935098768,0.419173201916,-0.425961558031,-0.77566770977,0.199693501904
214,-1.78893616654,0.294751417879,-0.0289978823465,1.0170761705,0.387061056221
215,-0.372516067735,-1.50542705242,0.232312738697,0.631661344697,-1.00200939882
216,-0.624947372473,-0.133637509438,0.0181237050548,0.336636966642,-0.141688220097
217,-0.475358451147,-2.25510767523,0.245164080716,0.727073483983,1.4533884465
218,-0.61403984696,0.781413838984,-0.240331062207,-0.208216565596,-0.120106616982
219,-1.01761829095,0.373499382459,0.470776529486,-0.852248505776,-0.576263228277
220,-0.289930517419,0.115206058636,0.44650177234,0.041612588587,-0.0288752947231
221,0.827311738736,-0.188761084644,-1.35411403715,-0.956448605259,-2.36459334095
222,-1.40561455564,-0.37145636247,-1.20846549427,-0.504496366536,0.846160613396
223,0.381661410618,0.417598242624,-0.365988628611,-0.117826117851,-1.34241013886
224,-0.0203588154462,-0.0328401147749,-1.19989793293,-2.15788830653,-1.76128943569
225,1.22154087515,1.39249804413,-0.177502279005,1.10118950381,1.1826374256
226,0.867825404928,1.18775333622,0.28086225299,0.895300150619,-0.714581684606
227,0.0310623762597,0.299476295754,1.21187058589,0.376810498973,0.183016808588
228,0.403476461645,-0.278533764265,0.406519819393,0.73586144418,0.237951798336
229,1.23868127238,0.931034971687,-1.00141609508,-1.4837262171,-0.289816496023
230,0.687072124992,-1.29753242593,-0.377412043738,-1.27155974948,-0.224090704718
231,-0.480033104938,0.896385867272,0.613569218581,0.876468807339,1.03352816771
232,1.02053076212,1.47597088658,0.452213479904,0.0516559716697,-2.04283125814
233,0.610719446399,0.238052883381,-0.0946825193302,-1.39208034647,-1.29532300479
234,-0.811933524131,-0.875443335783,-1.85817222965,-0.373932386461,0.297791697882
235,1.24179770824,-0.384056036803,-1.172767322,-0.00609348105599,0.894228729425
236,1.09532522278,-0.0375649926497,0.216605542897,-0.322460048162,-0.0367231504013
237,1.67809872878,1.97523298202,-0.273173380699,-0.0839296999471,0.370384362905
238,-0.0452903023339,1.03498228493,3.14956737691,1.23677517543,-1.19820579077
239,0.504760627126,0.568794334618,1.38607766658,1.08737985208,-1.42873655132
240,-0.232276453992,1.25232666717,0.624992633709,0.449625026323,0.623477708527
241,-2.1753742133,-1.24870868789,-1.66397417248,-0.0701200482084,1.33567061132
242,-1.08462166196,0.297901336462,0.222317250461,-0.761858058031,-0.896063347164
243,0.309983385816,-0.347831973096,-0.12466898404,-1.63061069469,-0.411458259035
244,1.76224249702,2.24612598018,1.29183449178,-1.55528532157,-1.16190945826
245,-0.0561978278473,-0.0989884050223,0.26658298408,-0.0186477099094,0.559713881142
246,-0.489382412521,0.63021774699,-0.585889369817,-1.22134283407,0.587181376016
247,1.03299650556,-0.0548895448573,0.523609824451,0.169665722892,-0.797965151187
248,1.26828741306,2.35637313059,1.53743791703,1.24932940428,-0.286873550144
249,-0.0920368402483,0.342000196627,-0.448808388286,-0.136657461131,-1.07264009992
250,0.171301990003,0.627067828407,0.265155057189,0.479755175571,-0.580187156117
251,-0.384981811179,-0.406105466885,-0.361704847938,-0.574800048115,-1.55430224217
252,0.563972908484,1.60669250779,0.753506053894,0.405685225336,0.497912017676
253,-1.10020384127,-1.49755225597,-1.90386589016,-0.527093978472,-0.569396354559
254,1.0813012614,1.7909627449,0.410803600066,2.24613517525,0.799073479327
255,-0.374074285665,0.299476295754,1.17331655983,1.57699477736,1.30820311645
256,0.548390729179,-0.425004978384,0.0681011462381,1.56444054851,0.0760897749728
257,-0.87582045928,-0.83291943491,0.773497030367,0.555080548691,-0.779326493951
258,-0.537687168366,-1.32745665247,-1.20132585982,0.540015474067,-0.867614870331
259,-0.779210947591,2.05713086518,-0.443096680722,-0.348823928754,-0.638065091743
260,0.464246960933,-0.0659142598986,1.56171267417,2.46457875729,0.383137128382
261,0.467363396794,0.538870108077,-0.390263385757,0.950538757574,0.928563098017
262,-0.846214318601,-0.773070981829,-1.9766901616,-1.17865845596,-1.22174935781
263,-1.41028920944,0.063232402013,0.183763224405,-0.446746913811,-0.69790499129
264,1.7201706129,0.490046370038,0.0595335848924,-1.5013021375,1.29054544117
265,-1.77802864103,-1.44872851793,-1.57829855903,0.398152688024,0.422376406773
266,0.626301625704,-0.779370818995,1.36037498255,-0.465578257091,-0.447754591547
267,0.0217130686768,-0.766771144662,0.772069103476,0.311528508935,0.271305184968
268,-1.02385116268,-0.250184497016,0.290857741226,-0.77566770977,-1.18251007942
269,-0.0967114940398,-0.15568693952,-1.16991146822,0.450880449208,0.841255703597
270,-1.27004959569,-1.79364460279,-1.14420878418,1.07482562322,0.340954904112
271,0.58111330572,0.412873364749,1.5103073061,-0.068864625323,-0.634141163904
272,-0.25876615881,-0.0659142598986,-1.18276281023,-2.87222392829,-1.73872685061
273,-0.55015291181,-0.645499279209,-0.633010957218,0.988201444134,-0.393800583759
274,-0.383423593248,0.389248975375,0.285146033662,1.35227408088,1.61721243378
275,-2.91864416614,-2.17793466994,-1.45835270019,-0.682766416255,-2.30181049552
276,-0.561060437323,-0.448629367758,0.533605312688,0.0855523895739,-0.575282246318
277,0.461130525073,0.601868479742,0.899154596771,0.99196771279,0.769644020534
278,0.507877062987,-0.305308072222,-0.248898623553,-0.39025288397,-0.0386851143208
279,0.169743772073,0.403423608999,-1.94384784311,0.18096452886,0.4802543424
280,0.00301445351102,0.557769619577,1.36608669011,0.978158061051,-0.926473787917
281,0.947294519383,1.12003008668,0.249447861389,0.0855523895739,-0.78325042179
282,0.200908130682,1.12947984243,-0.19892118237,-1.06064870474,-0.568415372599
283,0.779006982891,0.553044741702,-0.248898623553,-0.252156366583,1.23266750555
284,-0.353817452569,-0.174586451019,0.166628101714,-0.957704028144,-1.73480292277
285,-0.436403002885,0.123080855094,-0.415966069794,-0.715407411274,-0.0357421684415
286,-0.796351344826,-0.96049113753,-0.775803646313,0.192263334828,0.189883682307
287,1.86196844458,-1.60937436567,-1.87816320613,-1.92312422697,-0.169155714971
288,0.0746924783132,0.790863594734,2.33564904907,-0.00860432682667,0.767682056614
289,0.00301445351102,-0.689598139374,-0.0132906865461,0.725818061098,-0.835242465658
290,-1.71725814174,-0.432879774842,-1.35982574471,-1.16987049577,0.0505842440187
291,-2.08967222713,-1.75584557979,-0.501641683251,-1.53394313252,0.404718731497
292,-0.607806975238,-0.776220900412,0.850605082479,1.16647149385,0.61170592501
293,-0.807258870339,0.431772876248,-0.855767552207,-0.73800502321,-0.511518418932
294,-1.26693315983,-0.73527195883,-0.988564753065,0.244991096012,2.16263840341
295,2.05051281416,1.510619991,0.602145803453,-0.579821739657,-0.898025311084
296,0.269469719623,0.312075970086,1.82016744143,1.00703278741,-0.462469320944
297,-1.42275495288,-1.35423096043,-0.877186455571,-0.453024028237,-1.13640392731
298,0.621626971912,0.92473513452,-0.744389254712,-1.71597945089,-1.39636414665
299,-0.917892343403,-1.33848136751,0.0266912664005,0.247501941783,0.0476412981394
300,0.300634078233,-0.606125296919,0.345118963082,0.806165125759,-0.744011143399
301,-1.6845355652,-1.02033959061,-1.15420427242,-1.28034770968,0.573447628579
302,-0.450426964259,-0.954191300363,-0.251754477335,-0.431681839187,-0.905873166762
303,-0.102944365762,-0.310032950097,1.6202576767,-0.109038157654,0.0554891538176
304,-0.174622390564,0.946784564603,0.94342033039,1.2568619416,-0.60961661491
305,0.0731342603827,0.519970596578,1.04051935897,0.593998658137,1.02469933008
306,0.878732930441,0.379799219625,-1.20560964049,-1.35943935145,0.78632071385
307,0.147928721046,1.09955561589,0.392240550484,0.0466342801283,-1.5268347473
308,0.333356654773,-1.54637599401,-0.331718383228,-2.01979178914,-0.460507357024
309,-2.04604212507,-2.93076521133,-2.5921266516,-2.76174671438,-2.03792634834
310,0.409709333367,-0.728972121664,0.228028958024,0.948027911803,-1.4414893168
311,-1.00203611165,-0.914817318073,-0.772947792531,0.0152487079948,0.43807211813
312,0.701096086367,0.0963065471367,0.53646116647,1.45898502614,1.81144686181
313,-2.11304549608,-2.09288686819,-1.53117697163,-1.7837722867,0.272286166928
314,-0.769861640008,-0.0832388121062,-0.216056305061,0.214860946764,1.01587049244
315,-0.0281499050986,-0.758896348204,0.0438263890919,-0.0588212422403,1.33567061132
316,-1.17811473779,-0.595100581878,-0.227479720189,1.92976860814,-0.0347611864817
317,0.535924985736,-1.58889989488,-0.427389484922,-0.805797859018,-0.568415372599
318,0.272586155484,-0.806145126953,-1.18704659091,0.0541668174404,0.0221357671852
319,-0.257207940879,-0.779370818995,-1.81105064225,-0.550947013294,-0.917644950279
320,0.182209515516,0.564069456743,-0.805790111023,-1.13095238632,-1.34535308474
321,2.00064984039,1.0601816336,-0.313155333646,-0.265966018322,0.565599772901
322,-1.18123117365,-1.64244851079,-1.16705561443,-0.945149799291,-2.21744604698
323,0.450222999559,-0.437604652717,-1.07138451274,1.13508592172,0.142796548238
324,-0.0437320844034,-0.552576681004,-0.654429860583,0.835039852122,0.620534762648
325,-0.509639245617,-0.606125296919,0.215177616006,-0.891166615221,0.512626747073
326,1.63914328052,0.29632637717,-0.438812900049,-0.145445421329,-0.0622286813554
327,0.207141002404,-0.286408560723,-0.0204303210008,-1.03805109281,0.213427249341
328,-0.621830936612,-0.187186125352,-0.100394226894,-1.44606353054,-0.722429540284
329,-0.685717871762,0.200253860383,0.597862022781,-0.967747411227,-0.532119040088
330,1.20751691377,1.34682422467,-0.0190023941099,0.670579454143,0.947201755253
331,-0.911659471681,-0.113163038647,-1.54974002121,-1.35692850568,0.0525462079382
332,1.29945177167,0.157729959509,-1.26986635058,-1.19121268482,-2.17722578663
333,0.297517642372,-0.316332787264,1.89870342044,1.51045736444,-0.119125635022
334,-0.0702217892216,-0.867568539325,0.746366419439,-0.725450794356,-1.44835619052
335,-0.32265309396,-1.88026736383,-0.934303531209,1.33971985203,0.282095986526
336,-0.367841413944,1.27437609726,1.13904631445,0.352957464151,1.34646141288
337,-0.466009143564,-0.344682054512,0.283718106772,-0.0324573616481,0.772586966413
338,0.299075860302,-1.53377631967,-1.27557805815,1.48158263807,0.902076585103
339,2.24217361961,2.48079491463,1.81588366076,0.909109802357,0.688222517872
340,-0.179297044355,0.368774504584,0.979118502664,-1.28160313256,-1.19820579077
341,-1.33861118463,-3.43947706251,-2.5764194558,-0.195662336742,0.303677589641
342,0.458014089212,1.05230683714,-0.661569495037,-0.574800048115,0.667621896717
343,-0.710649358649,-0.0186654811504,1.02766801696,-1.97836283393,-1.52977769318
344,1.80898903494,1.83191168648,1.53029828257,0.939239951606,-0.152479021655
345,-0.327327747751,-0.163561735978,-0.00186727141846,-0.159255073068,-0.469336194662
346,1.3571058351,1.82246193073,1.01767252872,-0.306139550652,0.153587349795
347,-0.762070550355,2.27762516601,0.780636664822,0.555080548691,0.340954904112
348,0.266353283762,-0.547851803129,-0.294592284063,-0.779433978426,0.17614993487
