mid,best_creeps_dif,second_creeps_dif,sum_creeps_dif
44,-0.266094279835,-0.163548100393,-0.649001068276
45,1.71783154642,1.57383813584,1.59379308252
46,-0.576082690187,1.06710048361,-0.221802182411
47,0.291884858799,-0.0911570072161,0.178696773087
48,0.787866315362,0.922318297255,-0.0883025305782
49,0.167889494658,-0.235939193569,-0.702400929009
50,0.167889494658,-0.815067938981,-0.248502112778
51,-2.4360131523,-0.887459032157,-1.8237980044
52,2.21381300298,2.0081846949,2.55499057571
53,1.53183850021,1.7186203222,2.47489078461
54,0.167889494658,-0.887459032157,-0.996100163041
55,-0.328091961906,1.50144704267,2.18119155058
56,1.46984081814,0.849927204078,1.94089217728
57,0.849863997432,0.0536251791369,0.205396703454
58,2.15181532091,1.50144704267,1.78069259508
59,0.415880222939,1.79101141537,1.30009384848
60,-0.514085008117,-0.815067938981,-1.44999897927
61,-0.824073418469,-1.10463231169,-1.55679870074
62,-0.452087326047,-0.742676845804,-1.36989918817
63,0.601873269151,-0.0911570072161,-0.115002460945
64,-0.080101233624,-0.525503566275,-0.00820273947855
65,-1.07206414675,-0.235939193569,-0.248502112778
66,-0.266094279835,-0.0187659140396,-0.675700998643
67,-0.576082690187,-0.308330286746,-0.115002460945
68,-0.328091961906,0.487971738196,0.178696773087
69,-1.25805719296,-1.9733254298,-1.15629974524
70,0.725868633292,0.415580645019,0.846195032251
71,2.33780836712,2.22535797443,0.792795171518
72,-0.080101233624,-0.887459032157,-1.61019856147
73,-0.328091961906,0.343189551843,-0.328601903877
74,-0.266094279835,-0.0187659140396,0.31219642492
75,-0.576082690187,0.270798458666,-0.0616026002117
76,2.02781995677,0.849927204078,1.11319433592
77,0.663870951221,0.126016272313,0.151996842721
78,1.09785472571,0.705145017725,0.846195032251
79,-2.18802242402,-1.24941449804,-2.03739744734
80,-1.25805719296,-1.90093433663,-2.03739744734
81,0.415880222939,-0.959850125334,0.499095937486
82,-0.452087326047,0.270798458666,-1.04950002377
83,-0.142098915694,0.19840736549,-0.54220134681
84,-0.0181035515536,0.994709390431,0.792795171518
85,-0.142098915694,-0.525503566275,0.0451971212546
86,-1.13406182882,-0.380721379922,-0.595601207543
87,-0.0181035515536,1.13949157678,0.979694684084
88,-0.94806878261,-2.11810761616,-1.69029835257
89,-2.25002010609,-0.380721379922,-0.782500720109
90,1.59383618228,1.57383813584,1.96759210765
91,1.345845454,2.58731344031,0.872894962618
92,1.09785472571,1.93579360173,1.88749231655
93,-0.080101233624,-0.887459032157,-0.675700998643
94,0.47787790501,0.19840736549,-0.301901973511
95,-0.142098915694,-0.235939193569,-0.141702391311
96,-0.94806878261,-0.959850125334,-1.34319925781
97,0.601873269151,0.126016272313,0.712695380419
98,0.47787790501,0.632753924549,1.05979447518
99,-0.762075736399,0.343189551843,0.445696076753
100,0.0438941305169,0.777536110902,0.659295519685
101,-1.13406182882,0.343189551843,-0.54220134681
102,-0.638080372258,0.994709390431,0.205396703454
103,-0.204096597765,-0.0911570072161,-0.835900580842
104,-0.94806878261,-0.959850125334,-1.02280009341
105,-0.638080372258,0.777536110902,0.018497190888
106,0.663870951221,-0.597894659451,-0.00820273947855
107,0.787866315362,0.705145017725,1.24669398775
108,0.105891812587,0.19840736549,-0.00820273947855
109,0.291884858799,-0.742676845804,0.39229621602
110,0.663870951221,0.415580645019,0.739395310785
111,0.229887176728,0.415580645019,-0.328601903877
112,-0.328091961906,-0.453112473098,-0.0883025305782
113,-0.266094279835,-0.163548100393,0.151996842721
114,-0.514085008117,-0.0187659140396,-0.248502112778
115,-0.328091961906,0.922318297255,0.0451971212546
116,-0.328091961906,-0.0911570072161,-0.275202043144
117,-1.07206414675,-1.10463231169,-0.0616026002117
118,-0.0181035515536,1.13949157678,1.11319433592
119,0.353882540869,-0.163548100393,0.178696773087
120,0.291884858799,-0.525503566275,-0.168402321678
121,0.973859361573,0.994709390431,1.30009384848
122,0.0438941305169,-1.82854324345,-1.79709807404
123,1.03585704364,0.126016272313,1.11319433592
124,0.663870951221,-0.525503566275,-0.702400929009
125,-0.328091961906,-0.308330286746,-0.168402321678
126,1.53183850021,0.560362831372,1.67389287361
127,0.105891812587,-1.24941449804,-0.568901277176
128,0.47787790501,0.777536110902,1.54039322178
129,0.849863997432,0.705145017725,0.47239600712
130,-1.19605951089,-0.815067938981,-1.63689849184
131,2.15181532091,1.13949157678,2.04769189875
132,0.973859361573,0.994709390431,1.56709315215
133,-1.25805719296,-1.10463231169,-1.79709807404
134,0.167889494658,-0.959850125334,-0.969400232675
135,0.353882540869,-0.742676845804,0.0718970516211
136,1.22185008986,-1.10463231169,-0.649001068276
137,-1.19605951089,-0.525503566275,-0.835900580842
138,-1.32005487503,-0.959850125334,-0.969400232675
139,1.22185008986,1.13949157678,1.00639461445
140,1.28384777193,-0.453112473098,-0.38200176461
141,-3.24198301922,-1.75615215028,-2.33109668137
142,1.40784313607,-0.0911570072161,1.30009384848
143,1.77982922849,-0.887459032157,-0.0883025305782
144,-1.32005487503,-1.53897887075,-1.87719786514
145,0.353882540869,-0.959850125334,-0.515501416443
146,-0.142098915694,-0.0187659140396,-0.408701694977
147,0.849863997432,1.28427376314,1.13989426628
148,0.229887176728,-1.17702340486,-0.809200650475
149,0.105891812587,-0.453112473098,-0.195102252044
150,1.77982922849,1.64622922902,2.66179029718
151,-1.94003169574,-1.46658777757,-1.58349863111
152,-0.142098915694,0.632753924549,1.24669398775
153,-1.56804560331,-0.959850125334,-1.23639953634
154,0.787866315362,-0.815067938981,-0.328601903877
155,-1.3820525571,0.849927204078,-0.195102252044
156,0.973859361573,0.777536110902,1.54039322178
157,-1.19605951089,-0.525503566275,-0.355301834244
158,1.65583386435,0.705145017725,1.88749231655
159,0.47787790501,0.270798458666,0.151996842721
160,0.105891812587,0.849927204078,1.19329412702
161,0.0438941305169,-0.959850125334,-0.916000371942
162,0.353882540869,0.0536251791369,1.75399266471
163,-2.06402705988,-1.32180559122,-1.31649932744
164,0.911861679503,-0.0187659140396,0.712695380419
165,-0.514085008117,-1.32180559122,-1.31649932744
166,-0.576082690187,-0.453112473098,-0.0349026698451
167,0.663870951221,-0.380721379922,1.05979447518
168,-1.69204096746,-0.670285752628,-0.835900580842
169,-1.07206414675,-2.04571652298,-1.18299967561
170,-0.514085008117,0.19840736549,-0.435401625344
171,-1.63004328538,-1.90093433663,-1.8237980044
172,-0.142098915694,-0.380721379922,-0.46210155571
173,0.601873269151,0.922318297255,1.70059280398
174,-0.328091961906,-1.24941449804,-0.435401625344
175,0.973859361573,0.126016272313,0.685995450052
176,-1.56804560331,0.849927204078,0.792795171518
177,0.53987558708,-0.0187659140396,-0.00820273947855
178,-0.080101233624,1.35666485631,-0.729100859376
179,-0.0181035515536,1.57383813584,0.872894962618
180,-1.13406182882,0.19840736549,-0.408701694977
181,0.167889494658,0.126016272313,0.0718970516211
182,0.291884858799,0.632753924549,0.605895658952
183,-0.94806878261,-1.10463231169,-1.7436982133
184,0.167889494658,1.64622922902,0.685995450052
185,-0.142098915694,0.415580645019,-0.355301834244
186,1.345845454,0.922318297255,1.21999405738
187,1.09785472571,0.849927204078,1.80739252545
188,-0.0181035515536,-1.61136996392,-0.942700302308
189,1.15985240778,-1.32180559122,0.739395310785
190,-0.0181035515536,1.06710048361,0.418996146386
191,0.725868633292,-0.453112473098,0.418996146386
192,-0.576082690187,-0.959850125334,-1.07619995414
193,0.167889494658,0.560362831372,1.38019363958
194,0.105891812587,0.343189551843,0.525795867853
195,-0.0181035515536,-0.0187659140396,-0.115002460945
196,1.65583386435,1.86340250855,2.34139113278
197,1.09785472571,0.560362831372,0.285496494554
198,-0.88607110054,-1.03224121851,-0.54220134681
199,-1.69204096746,-0.597894659451,-1.71699828294
200,-0.762075736399,-1.32180559122,-1.42329904891
201,-0.142098915694,0.19840736549,-0.622301137909
202,-0.204096597765,1.42905594949,1.27339391812
203,-0.700078054328,-1.53897887075,-0.782500720109
204,-1.01006646468,-1.24941449804,-2.17089709917
205,-1.69204096746,-1.24941449804,-1.58349863111
206,1.03585704364,0.126016272313,0.952994753718
207,-0.514085008117,-0.815067938981,-0.835900580842
208,0.849863997432,0.487971738196,1.05979447518
209,-0.080101233624,-0.453112473098,0.552495798219
210,-1.01006646468,-0.163548100393,-0.195102252044
211,0.167889494658,1.21188266996,0.018497190888
212,-0.638080372258,0.0536251791369,-0.0349026698451
213,-0.94806878261,-0.0187659140396,-1.42329904891
214,-0.266094279835,-1.46658777757,-0.702400929009
215,1.15985240778,-0.163548100393,0.39229621602
216,0.53987558708,-0.453112473098,-1.02280009341
217,0.725868633292,-0.308330286746,0.23209663382
218,-1.01006646468,-0.453112473098,-0.782500720109
219,0.601873269151,1.13949157678,0.285496494554
220,0.353882540869,0.343189551843,-0.408701694977
221,-2.00202937781,-1.32180559122,-1.95729765624
222,-1.01006646468,-0.597894659451,-1.95729765624
223,-1.01006646468,-1.17702340486,-0.942700302308
224,-0.94806878261,-1.03224121851,-0.916000371942
225,-0.390089643976,0.632753924549,-0.195102252044
226,0.105891812587,0.560362831372,1.05979447518
227,0.291884858799,1.35666485631,1.51369329142
228,1.28384777193,1.13949157678,1.64719294325
229,0.47787790501,-0.308330286746,0.766095241152
230,1.15985240778,1.21188266996,1.24669398775
231,1.09785472571,0.19840736549,0.0451971212546
232,-0.266094279835,0.994709390431,0.739395310785
233,-0.576082690187,-1.03224121851,-0.916000371942
234,-0.824073418469,0.126016272313,-0.0883025305782
235,1.90382459263,0.415580645019,1.11319433592
236,-1.50604792124,-0.815067938981,-1.15629974524
237,0.353882540869,0.777536110902,1.19329412702
238,0.0438941305169,-1.46658777757,0.579195728586
239,-0.514085008117,-0.597894659451,-0.729100859376
240,1.03585704364,-0.453112473098,0.525795867853
241,0.291884858799,0.849927204078,1.05979447518
242,-0.142098915694,-0.597894659451,-1.55679870074
243,0.353882540869,-0.0187659140396,0.23209663382
244,0.0438941305169,-0.453112473098,-0.275202043144
245,0.787866315362,1.06710048361,0.018497190888
246,0.973859361573,-0.163548100393,0.499095937486
247,-1.3820525571,-0.0187659140396,0.872894962618
248,0.601873269151,2.0081846949,1.46029343068
249,0.47787790501,-0.308330286746,0.846195032251
250,0.601873269151,0.560362831372,0.846195032251
251,-0.328091961906,-1.61136996392,-0.675700998643
252,0.849863997432,0.922318297255,2.26129134168
253,-0.762075736399,-1.17702340486,-1.7436982133
254,1.09785472571,1.50144704267,1.16659419665
255,1.65583386435,1.7186203222,1.19329412702
256,-0.328091961906,-0.597894659451,-0.408701694977
257,-0.266094279835,-0.959850125334,-0.595601207543
258,0.663870951221,0.126016272313,-0.755800789742
259,0.415880222939,-0.525503566275,0.39229621602
260,0.787866315362,2.37014016078,1.80739252545
261,0.663870951221,2.37014016078,1.51369329142
262,-1.50604792124,-0.742676845804,-1.07619995414
263,0.415880222939,0.343189551843,-0.00820273947855
264,1.46984081814,-0.453112473098,0.499095937486
265,-0.390089643976,0.705145017725,-0.622301137909
266,-0.94806878261,-1.03224121851,-0.46210155571
267,0.601873269151,0.632753924549,-0.0349026698451
268,-0.576082690187,-0.670285752628,-0.622301137909
269,1.53183850021,0.415580645019,0.0718970516211
270,-0.266094279835,-1.10463231169,-0.782500720109
271,-1.8160363316,0.270798458666,-0.889300441575
272,-1.25805719296,-0.742676845804,-1.02280009341
273,0.415880222939,-0.815067938981,-0.248502112778
274,0.787866315362,1.7186203222,2.07439182911
275,-1.19605951089,-0.959850125334,-2.49129626357
276,0.53987558708,-0.525503566275,0.258796564187
277,-0.142098915694,0.632753924549,0.712695380419
278,-0.762075736399,-0.235939193569,-0.115002460945
279,-0.88607110054,0.922318297255,-0.355301834244
280,0.47787790501,0.415580645019,0.605895658952
281,-0.0181035515536,0.126016272313,0.0451971212546
282,-1.69204096746,-1.24941449804,-2.81169542797
283,-0.266094279835,0.270798458666,0.579195728586
284,-0.204096597765,0.19840736549,-0.328601903877
285,-0.390089643976,-0.453112473098,-1.36989918817
286,-0.94806878261,1.79101141537,0.205396703454
287,-1.01006646468,-0.453112473098,-0.328601903877
288,-0.080101233624,2.0081846949,1.51369329142
289,-2.00202937781,-2.19049870933,-2.11749723844
290,0.105891812587,-1.17702340486,-1.55679870074
291,0.167889494658,-0.308330286746,-0.328601903877
292,-0.0181035515536,1.35666485631,1.00639461445
293,-1.19605951089,-0.887459032157,-0.488801486077
294,-0.762075736399,-0.235939193569,-0.595601207543
295,-1.69204096746,0.415580645019,0.0451971212546
296,1.59383618228,1.13949157678,1.08649440555
297,-1.19605951089,-0.815067938981,-0.622301137909
298,-0.576082690187,-1.32180559122,-0.355301834244
299,-0.700078054328,-0.380721379922,-0.515501416443
300,-1.56804560331,-1.9733254298,-1.93059772587
301,0.0438941305169,-0.0911570072161,-0.942700302308
302,1.09785472571,0.343189551843,0.685995450052
303,-0.452087326047,-0.597894659451,-0.702400929009
304,2.5857990954,0.632753924549,1.38019363958
305,1.77982922849,1.86340250855,1.99429203801
306,1.09785472571,0.777536110902,0.338896355287
307,0.725868633292,0.849927204078,1.46029343068
308,-0.638080372258,-2.04571652298,-1.55679870074
309,-2.25002010609,-1.24941449804,-1.50339884001
310,-2.25002010609,1.57383813584,0.338896355287
311,-0.638080372258,0.19840736549,-0.996100163041
312,0.353882540869,0.632753924549,0.659295519685
313,0.105891812587,-0.163548100393,-0.54220134681
314,1.22185008986,0.487971738196,0.445696076753
315,1.65583386435,-0.163548100393,0.659295519685
316,0.415880222939,1.79101141537,0.792795171518
317,-2.06402705988,-0.959850125334,-1.07619995414
318,1.22185008986,0.343189551843,0.766095241152
319,-1.8160363316,-2.33528089569,-2.41119647247
320,-1.07206414675,-1.03224121851,-0.755800789742
321,-1.07206414675,0.126016272313,-0.0616026002117
322,-0.762075736399,-1.03224121851,-0.248502112778
323,0.53987558708,0.270798458666,0.819495101885
324,0.353882540869,0.126016272313,0.018497190888
325,-0.390089643976,-0.597894659451,-0.889300441575
326,-1.07206414675,-0.235939193569,-0.54220134681
327,0.663870951221,0.415580645019,0.018497190888
328,-1.44405023917,-2.55245417522,-1.9839975866
329,0.167889494658,-2.76962745475,-1.85049793477
330,1.40784313607,1.64622922902,2.39479099351
331,0.663870951221,-1.75615215028,-1.8237980044
332,-2.62200619851,-2.69723636157,-1.95729765624
333,-0.266094279835,0.705145017725,1.11319433592
334,-0.762075736399,-0.887459032157,-0.355301834244
335,0.353882540869,0.560362831372,-0.755800789742
336,-0.638080372258,2.15296688125,0.178696773087
337,0.53987558708,0.126016272313,0.285496494554
338,1.28384777193,0.415580645019,1.00639461445
339,-0.0181035515536,-0.235939193569,0.31219642492
340,-0.452087326047,0.126016272313,-0.221802182411
341,-1.07206414675,-1.6837610571,-1.8237980044
342,1.28384777193,0.560362831372,0.418996146386
343,1.84182691056,0.994709390431,0.712695380419
344,1.345845454,1.28427376314,1.72729273435
345,-1.63004328538,-1.32180559122,-0.996100163041
346,0.291884858799,-0.815067938981,-0.622301137909
347,-0.080101233624,-0.815067938981,-0.649001068276
348,-0.266094279835,-0.525503566275,-0.38200176461
349,-1.32005487503,0.343189551843,0.23209663382
350,-0.0181035515536,-0.525503566275,-0.0349026698451
351,0.663870951221,-0.597894659451,0.018497190888
352,0.291884858799,-0.959850125334,-0.328601903877
353,1.09785472571,0.705145017725,1.03309454482
354,-0.700078054328,-0.597894659451,-0.675700998643
355,-0.824073418469,-0.525503566275,-0.435401625344
356,-0.0181035515536,-0.0911570072161,-0.168402321678
357,-2.31201778816,-1.32180559122,-1.53009877037
358,-1.13406182882,-1.6837610571,-1.9839975866
359,-0.142098915694,0.126016272313,0.338896355287
360,0.167889494658,0.0536251791369,0.445696076753
361,1.22185008986,1.50144704267,1.54039322178
362,1.77982922849,1.86340250855,2.39479099351
363,0.415880222939,1.57383813584,1.62049301288
364,0.725868633292,-0.235939193569,-0.729100859376
365,-2.56000851644,-0.597894659451,-0.755800789742
366,-0.514085008117,-0.235939193569,-0.275202043144
367,-2.12602474195,-1.17702340486,-1.34319925781
368,-1.01006646468,-0.163548100393,-0.595601207543
369,0.47787790501,0.415580645019,0.47239600712
370,1.22185008986,1.06710048361,0.338896355287
371,-2.00202937781,-0.235939193569,-0.942700302308
372,0.291884858799,0.126016272313,0.0451971212546
373,-0.576082690187,-1.9733254298,-1.34319925781
374,-0.576082690187,1.64622922902,0.899594892984
375,0.0438941305169,0.343189551843,0.525795867853
376,2.02781995677,0.632753924549,1.51369329142
377,0.353882540869,0.343189551843,1.16659419665
378,-1.19605951089,-1.17702340486,-0.729100859376
379,1.22185008986,1.7186203222,1.80739252545
380,-2.74600156265,-1.46658777757,-2.25099689027
381,0.229887176728,0.19840736549,0.0451971212546
382,0.53987558708,-0.670285752628,-0.835900580842
383,1.22185008986,-0.235939193569,0.552495798219
384,-1.3820525571,-0.235939193569,-0.889300441575
385,-0.700078054328,0.0536251791369,0.205396703454
386,-1.07206414675,-1.75615215028,-1.31649932744
387,-1.13406182882,-0.0911570072161,-0.221802182411
388,1.345845454,1.93579360173,1.48699336105
389,0.0438941305169,0.415580645019,0.632595589319
390,-2.12602474195,-0.815067938981,-1.55679870074
391,-1.01006646468,-0.380721379922,-0.46210155571
392,-0.88607110054,-0.308330286746,-0.54220134681
393,0.47787790501,0.777536110902,1.80739252545
394,0.53987558708,0.19840736549,-0.221802182411
395,-0.0181035515536,0.487971738196,-0.141702391311
396,-0.514085008117,-0.597894659451,-0.595601207543
397,-0.452087326047,-0.887459032157,-0.809200650475
398,-0.576082690187,0.19840736549,-0.0883025305782
399,-1.13406182882,-0.670285752628,-1.28979939707
400,-2.00202937781,1.06710048361,-0.0616026002117
401,-1.19605951089,-0.0911570072161,0.151996842721
402,-0.700078054328,-0.597894659451,-0.729100859376
403,-0.452087326047,0.343189551843,-0.168402321678
404,0.787866315362,-0.380721379922,1.51369329142
405,0.167889494658,0.19840736549,0.0985969819877
406,1.65583386435,0.415580645019,1.00639461445
407,-0.266094279835,0.922318297255,0.685995450052
408,-1.94003169574,-1.39419668439,-1.79709807404
409,1.345845454,1.06710048361,0.819495101885
410,-0.638080372258,-0.597894659451,-1.53009877037
411,-0.328091961906,0.19840736549,0.0718970516211
412,0.53987558708,1.13949157678,1.13989426628
413,-0.514085008117,-0.597894659451,0.0451971212546
414,-2.00202937781,-2.40767198886,-2.1441971688
415,1.28384777193,2.29774906761,1.43359350032
416,0.787866315362,0.19840736549,0.605895658952
417,1.22185008986,0.19840736549,0.712695380419
418,0.663870951221,-0.815067938981,-0.168402321678
419,1.345845454,0.849927204078,1.05979447518
420,0.105891812587,-1.61136996392,-0.889300441575
421,-0.390089643976,0.705145017725,0.579195728586
422,0.663870951221,-1.6837610571,-1.31649932744
423,0.229887176728,-1.32180559122,-1.50339884001
424,2.08981763884,1.50144704267,2.20789148095
425,-0.88607110054,-0.525503566275,-0.942700302308
426,-0.080101233624,-0.0187659140396,0.178696773087
427,-0.0181035515536,-0.0187659140396,0.0718970516211
428,-1.56804560331,0.270798458666,0.018497190888
429,0.229887176728,-2.11810761616,-0.408701694977
430,-0.824073418469,-1.24941449804,-0.809200650475
431,-0.204096597765,-0.163548100393,-0.0616026002117
432,-0.638080372258,-1.03224121851,-0.54220134681
433,0.291884858799,-0.742676845804,-0.809200650475
434,0.973859361573,0.777536110902,0.926294823351
435,0.601873269151,-0.597894659451,-0.248502112778
436,0.725868633292,-0.959850125334,-0.515501416443
437,1.09785472571,0.994709390431,0.47239600712
438,0.47787790501,0.487971738196,0.739395310785
439,-1.44405023917,-0.959850125334,-0.755800789742
440,0.105891812587,-1.32180559122,-2.304396751
441,-0.328091961906,-1.39419668439,-1.26309946671
442,0.601873269151,-0.0187659140396,-0.488801486077
443,-0.576082690187,0.270798458666,-1.07619995414
444,0.663870951221,-0.0911570072161,0.445696076753
445,0.663870951221,0.632753924549,0.39229621602
446,-0.142098915694,-1.24941449804,-0.54220134681
447,1.15985240778,0.632753924549,0.899594892984
448,0.353882540869,1.13949157678,1.16659419665
449,0.0438941305169,-1.03224121851,-0.755800789742
450,-1.13406182882,0.415580645019,0.205396703454
451,-0.0181035515536,0.19840736549,0.766095241152
452,0.0438941305169,-0.235939193569,0.285496494554
453,0.725868633292,-1.32180559122,-0.168402321678
454,1.15985240778,0.849927204078,0.338896355287
455,-0.762075736399,-0.815067938981,-1.39659911854
456,-1.19605951089,-1.53897887075,-0.942700302308
457,0.663870951221,-0.815067938981,-0.141702391311
458,-0.328091961906,-0.380721379922,-0.328601903877
459,0.53987558708,-0.235939193569,0.0451971212546
460,0.911861679503,0.487971738196,1.11319433592
461,0.229887176728,0.487971738196,0.47239600712
462,-1.3820525571,-1.24941449804,-0.916000371942
463,0.911861679503,-0.670285752628,-0.46210155571
464,-0.204096597765,0.19840736549,0.178696773087
465,-0.0181035515536,-0.670285752628,-0.649001068276
466,0.167889494658,-0.525503566275,0.338896355287
467,-0.0181035515536,0.19840736549,-0.0616026002117
468,-0.080101233624,-0.742676845804,-0.195102252044
469,0.973859361573,-1.17702340486,-0.38200176461
470,-1.01006646468,-0.670285752628,-1.39659911854
471,-0.576082690187,-0.163548100393,-0.00820273947855
472,0.663870951221,0.343189551843,0.258796564187
473,0.787866315362,0.487971738196,0.872894962618
474,-1.32005487503,-0.670285752628,-1.20969960597
475,0.725868633292,-0.0187659140396,0.552495798219
476,0.47787790501,-1.17702340486,-0.46210155571
477,-0.266094279835,0.487971738196,-0.435401625344
478,-1.63004328538,-0.815067938981,-0.889300441575
479,2.02781995677,2.08057578808,1.59379308252
480,0.415880222939,0.19840736549,0.659295519685
481,0.787866315362,0.777536110902,0.525795867853
482,1.46984081814,1.57383813584,0.899594892984
483,1.65583386435,1.93579360173,1.78069259508
484,-0.142098915694,0.487971738196,0.926294823351
485,-0.328091961906,-0.597894659451,0.018497190888
486,0.105891812587,0.777536110902,1.16659419665
487,0.167889494658,1.13949157678,-0.328601903877
488,-0.080101233624,-0.163548100393,-0.141702391311
489,1.03585704364,1.42905594949,1.27339391812
490,0.849863997432,0.849927204078,0.846195032251
491,0.849863997432,1.93579360173,1.08649440555
492,-0.328091961906,-0.380721379922,-0.622301137909
493,-1.13406182882,-0.0911570072161,-0.328601903877
494,-1.25805719296,-1.24941449804,-1.31649932744
495,0.787866315362,-0.235939193569,-0.38200176461
496,1.28384777193,1.86340250855,1.88749231655
497,-0.390089643976,-0.163548100393,0.178696773087
498,0.53987558708,-0.525503566275,0.0718970516211
499,0.47787790501,0.560362831372,0.178696773087
500,0.725868633292,0.560362831372,0.499095937486
501,0.849863997432,-0.235939193569,-0.568901277176
502,0.167889494658,0.126016272313,-0.488801486077
503,0.415880222939,-0.0911570072161,-0.595601207543
504,0.663870951221,0.922318297255,1.78069259508
505,1.9658222747,2.15296688125,2.28799127205
506,-0.0181035515536,-0.163548100393,-0.408701694977
507,-0.514085008117,0.415580645019,1.13989426628
508,1.28384777193,1.13949157678,1.05979447518
509,1.77982922849,1.7186203222,1.27339391812
510,0.47787790501,-0.380721379922,-0.275202043144
511,-1.19605951089,-0.815067938981,-0.38200176461
512,0.229887176728,0.487971738196,0.365596285653
513,-0.0181035515536,1.21188266996,0.952994753718
514,-0.700078054328,-0.380721379922,0.125296912354
515,-1.13406182882,-1.03224121851,-0.755800789742
516,0.663870951221,0.126016272313,-0.0616026002117
517,-0.94806878261,0.415580645019,0.659295519685
518,-0.452087326047,0.560362831372,0.365596285653
519,1.65583386435,0.19840736549,1.30009384848
520,-1.25805719296,-1.46658777757,-1.63689849184
521,-0.390089643976,-1.03224121851,-0.889300441575
522,-0.0181035515536,1.7186203222,1.05979447518
523,0.167889494658,1.06710048361,0.23209663382
524,-1.19605951089,-0.525503566275,-0.248502112778
525,1.84182691056,1.79101141537,1.70059280398
526,0.229887176728,1.35666485631,-0.221802182411
527,-3.42797606543,-2.55245417522,-2.97189501017
528,-0.328091961906,-0.0187659140396,-0.141702391311
529,1.71783154642,-0.453112473098,0.552495798219
530,0.167889494658,-1.17702340486,-1.12959981487
531,0.105891812587,0.19840736549,0.739395310785
532,-1.25805719296,0.126016272313,-1.36989918817
533,-2.12602474195,-1.17702340486,-1.39659911854
534,0.973859361573,-0.163548100393,-0.0349026698451
535,0.229887176728,-1.32180559122,-0.862600511208
536,-1.75403864953,-1.24941449804,-1.69029835257
537,-0.204096597765,-0.453112473098,-0.275202043144
538,-0.452087326047,1.42905594949,0.125296912354
539,-1.87803401367,-1.53897887075,-1.20969960597
540,-0.94806878261,0.126016272313,0.0451971212546
541,-0.452087326047,0.19840736549,-0.248502112778
542,-1.69204096746,0.777536110902,0.23209663382
543,1.28384777193,0.632753924549,1.43359350032
544,0.973859361573,0.777536110902,1.35349370922
545,-0.0181035515536,-0.235939193569,0.125296912354
546,1.90382459263,1.35666485631,1.91419224691
547,-1.07206414675,-0.163548100393,-0.46210155571
548,0.725868633292,0.126016272313,-0.0883025305782
549,-0.824073418469,0.0536251791369,-0.38200176461
550,0.353882540869,0.560362831372,0.47239600712
551,-1.75403864953,-1.53897887075,-1.20969960597
552,2.52380141333,2.80448671984,2.42149092388
553,1.09785472571,1.50144704267,1.64719294325
554,-0.0181035515536,-0.0911570072161,-0.328601903877
555,-0.762075736399,-0.887459032157,-0.675700998643
556,0.353882540869,2.15296688125,1.56709315215
557,-0.266094279835,-1.17702340486,-0.809200650475
558,1.59383618228,1.93579360173,1.05979447518
559,-1.69204096746,-0.525503566275,-0.675700998643
560,0.787866315362,0.487971738196,0.552495798219
561,0.725868633292,-0.163548100393,1.32679377885
562,1.345845454,0.705145017725,-0.675700998643
