mid,xp_best_dif,xp_second_dif,xp_sum_dif
89,-1.31886657183,-2.06749785879,-1.44946084093
90,0.071184865174,1.66612980222,1.94512920672
91,1.10317788686,1.3937030361,1.74807640324
92,1.55737253423,1.91846980217,2.14868272125
93,-0.647874911341,-1.4322538788,-1.84316015346
94,0.0770707569326,-1.19748979924,-0.259830720101
95,-1.1050125046,-0.822118356527,-1.08948396694
96,-0.400667457478,0.467200946717,-0.0107722282751
97,1.07963431982,0.67936741434,1.26580490275
98,1.09533003118,1.65859726491,2.53547502829
99,-2.44209091577,-0.943894376406,-1.11833087219
100,0.640154401843,0.153345225382,0.32970251259
101,0.216370195221,0.326593583559,-0.078623399784
102,1.45633139238,0.523694976558,0.602732376387
103,-0.864671924451,-0.485665023256,-0.807515625455
104,-1.34731504866,-0.404062535709,-1.03300903975
105,0.401775785618,-1.74485417725,-0.417066668448
106,-0.930397715756,-2.40144034629,-1.37063971954
107,0.297791697882,1.1451293048,1.1418850985
108,0.0829566486913,1.56695139428,0.431276122634
109,0.594048249734,0.349191195495,0.759155735854
110,0.493988089837,1.04971716552,1.03990519401
111,-0.78325042179,-0.499474674995,-0.534079467218
112,-0.326112828535,0.208583832337,0.248849918996
113,-0.567434390639,0.624128807385,0.582823948818
114,-0.779326493951,-0.768135172458,-0.65434262151
115,-1.39342120077,-1.38329238627,-0.780293897964
116,-0.0435900241197,-0.568522933689,-0.317524530606
117,0.407661677377,0.196029603484,0.298417840697
118,-0.328074792454,0.708242140703,0.534068615998
119,1.28171660354,-0.706619451076,-0.178978126507
120,-1.20899659233,-0.415361341677,-0.283802092072
121,-0.230957578437,0.267588707948,1.22964469757
122,0.260514383411,-1.9720857195,-2.01664787941
123,-0.403610403357,0.238713981585,1.29546439688
124,0.151625385876,0.784822936709,0.61085826519
125,0.471425504762,1.32967646895,1.78179884177
126,-0.640027055663,1.6761731853,1.08987941015
127,0.0800137028119,-0.357611888951,-0.085530405267
128,-0.558605553002,1.13508592172,0.652300298088
129,0.705880193148,-0.790732784394,0.198875702854
130,-1.19231989902,-2.5972863164,-2.48185501341
131,0.942296845454,-0.144189998443,0.764843858016
132,0.511645765113,1.98249636932,1.44010521758
133,0.0113449656277,-0.660168804319,-1.16464843837
134,0.0908045043695,0.236203135815,0.441027189198
135,0.665659932798,1.74898771265,0.91354762312
136,-1.3610487961,-0.571033779459,-0.98384741249
137,-2.49310197768,-1.00289925202,-0.575927794556
138,-0.683190261893,0.18096452886,-0.822142225301
139,1.24051536123,0.909109802357,0.6332044594
140,0.0780517388924,0.00269447914139,-0.920059185383
141,-2.43620502401,-0.755580943604,-1.84234756458
142,1.6799952792,1.37361626993,1.60993629358
143,-0.144631165977,0.434559951699,-0.173696298785
144,-0.552719661243,-1.59796969967,-1.44621048541
145,-0.425192006472,-1.60801308275,-0.600711755407
146,0.0643179914555,1.11499915555,-0.344339963657
147,2.64920545546,0.612830001417,2.62364092181
148,-0.0681145731141,0.379321344744,-0.662468510313
149,1.07178646414,-0.270987709863,-0.146880865733
150,-0.791098277468,0.0541668174404,0.247631035675
151,-0.850938177014,1.41630064804,0.487751049818
152,0.207541357583,0.260056170636,-0.183853659789
153,-0.932359679676,-0.00985974971201,-0.845301008391
154,0.0721658471337,0.340403235298,0.241536619073
155,0.765720092695,0.750926518804,-0.656780388151
156,1.81635177161,0.619107115844,2.28722912535
157,-1.42088869564,0.454646717864,-0.46825976791
158,0.727461796263,0.681878260111,1.34462602414
159,-0.452659501346,0.902832687931,0.778657868982
160,-0.691038117571,-0.86982442617,-0.999286601217
161,-0.811698898623,0.336636966642,-1.03788457303
162,0.881475963948,-0.40908422725,1.09800529896
163,-2.74521434134,-1.33935258529,-2.48632425225
164,0.240894744215,1.1363413446,-0.144443099092
165,-3.25532496042,-0.598653082937,-1.63513740009
166,-0.238805434115,-0.51956144116,0.28135347421
167,-0.584111083956,-0.189385222316,-0.167601882182
168,-1.33358130122,-1.21129945098,-1.31294590903
169,-0.144631165977,-0.888655769451,-0.387813468756
170,-0.954922264751,0.49356482731,-0.503607384205
171,-1.99083921427,-0.626272386414,-0.683189526762
172,-0.73812525164,0.251268210439,-0.202949498477
173,1.06491959043,1.16647149385,1.98819641738
174,0.890304801586,0.139535573644,1.63268878223
175,0.023116749145,0.298974280082,0.84447756829
176,0.205579393663,1.20287875753,1.55183618863
177,1.32782275565,1.03214124512,0.91395391756
178,0.589143339935,-0.820862933642,0.064392243157
179,0.509683801193,0.626639653156,1.6627545708
180,-1.26981747384,-0.82965089384,-0.828236641904
181,0.685279571993,0.16464403135,0.00710472709257
182,0.134948692559,0.247501941783,0.607201615229
183,-0.226052668638,-0.147956267099,-1.65667100542
184,0.541075223906,1.08863527496,0.209439358299
185,1.46712219393,1.50041398135,2.3282648638
186,0.34880275979,-0.955193182374,-0.567395611313
187,1.38275774539,-0.0977393516859,0.915985389761
188,-1.64651454639,-1.45234064497,-1.27881717606
189,-0.0112176194471,1.90591557332,1.74076310331
190,1.82910453709,0.0817861209179,0.982617677949
191,-0.321207918736,1.18279199136,0.959052600419
192,-1.02162903802,-0.281031092946,-0.509295506368
193,-1.13542294535,-0.746792983407,-0.196855081874
194,1.16596073228,-0.40657338148,1.04193666621
195,-0.807774970784,-0.00107178951463,-0.58405368336
196,1.07865333786,1.89838303601,2.02476291699
197,0.763758128775,1.89838303601,1.05778214938
198,-0.207414011402,0.229926021388,-0.0887807607884
199,0.162416187433,-0.903720844075,-1.14920924964
200,-0.793060241388,-0.622506117758,-2.37865622561
201,1.87913461704,1.49162602116,0.44671531136
202,0.95995452073,1.52803328483,0.46946780001
203,-1.14130883711,0.34793577261,-1.05901188392
204,0.0996333420074,1.19534622022,-0.524734695094
205,-1.67300105931,-0.154233381526,-1.88135183083
206,0.143777530197,0.773524130741,0.0761747819221
207,-1.33554326514,-1.11212104304,-0.434537329376
208,1.69569099056,1.98375179221,2.14705754349
209,0.544999151745,1.05348343417,1.06793951039
210,-0.56645340868,-1.22510910272,0.631172987199
211,0.26345732929,0.945517066032,1.00862052212
212,-0.861728978572,-0.358867311837,-0.872522735883
213,0.199693501904,-0.77566770977,0.0107613770541
214,0.387061056221,1.0170761705,0.0908013817683
215,-1.00200939882,0.631661344697,-0.629964955099
216,-0.141688220097,0.336636966642,-0.142005332451
217,1.4533884465,0.727073483983,0.201313469495
218,-0.120106616982,-0.208216565596,-0.144036804652
219,-0.576263228277,-0.852248505776,-0.549518655945
220,-0.0288752947231,0.041612588587,0.0826754929648
221,-2.36459334095,-0.956448605259,-1.50715465143
222,0.846160613396,-0.504496366536,-0.618995005215
223,-1.34241013886,-0.117826117851,-0.49101225656
224,-1.76128943569,-2.15788830653,-1.78302857631
225,1.1826374256,1.10118950381,1.47342136168
226,-0.714581684606,0.895300150619,0.606389026348
227,0.183016808588,0.376810498973,0.627922631678
228,0.237951798336,0.73586144418,0.485719577617
229,-0.289816496023,-1.4837262171,-0.321993769448
230,-0.224090704718,-1.27155974948,-0.767292475878
231,1.03352816771,0.876468807339,0.992368744513
232,-2.04283125814,0.0516559716697,-0.0538394389334
233,-1.29532300479,-1.39208034647,-0.793295320049
234,0.297791697882,-0.373932386461,-0.963938984922
235,0.894228729425,-0.00609348105599,0.25941357444
236,-0.0367231504013,-0.322460048162,0.217971541543
237,0.370384362905,-0.0839296999471,0.995619100035
238,-1.19820579077,1.23677517543,1.05534438274
239,-1.42873655132,1.08737985208,0.432901300394
240,0.623477708527,0.449625026323,0.84407127385
241,1.33567061132,-0.0701200482084,-0.832299586306
242,-0.896063347164,-0.761858058031,-0.760385470395
243,-0.411458259035,-1.63061069469,-0.742508515027
244,-1.16190945826,-1.55528532157,0.42193135051
245,0.559713881142,-0.0186477099094,0.261445046641
246,0.587181376016,-1.22134283407,-0.283802092072
247,-0.797965151187,0.169665722892,0.128586764704
248,-0.286873550144,1.24932940428,1.66153568748
249,-1.07264009992,-0.136657461131,-0.551956422586
250,-0.580187156117,0.479755175571,0.196844230654
251,-1.55430224217,-0.574800048115,-1.13783300532
252,0.497912017676,0.405685225336,1.11344448768
253,-0.569396354559,-0.527093978472,-1.62132338912
254,0.799073479327,2.24613517525,1.91872006811
255,1.30820311645,1.57699477736,1.36575333503
256,0.0760897749728,1.56444054851,0.590543543182
257,-0.779326493951,0.555080548691,-0.366279863427
258,-0.867614870331,0.540015474067,-1.00903766778
259,-0.638065091743,-0.348823928754,-0.175727770985
260,0.383137128382,2.46457875729,1.50470603357
261,0.928563098017,0.950538757574,0.842039801649
262,-1.22174935781,-1.17865845596,-1.86997558651
263,-0.69790499129,-0.446746913811,-0.732757448463
264,1.29054544117,-1.5013021375,0.640517759323
265,0.422376406773,0.398152688024,-0.98262852917
266,-0.447754591547,-0.465578257091,0.0131991436952
267,0.271305184968,0.311528508935,0.240724030192
268,-1.18251007942,-0.77566770977,-0.989535534653
269,0.841255703597,0.450880449208,0.0960832094906
270,0.340954904112,1.07482562322,-0.63037124954
271,-0.634141163904,-0.068864625323,0.402835511821
272,-1.73872685061,-2.87222392829,-2.07068503995
273,-0.393800583759,0.988201444134,-0.333370013773
274,1.61721243378,1.35227408088,1.18901525356
275,-2.30181049552,-0.682766416255,-2.91212082555
276,-0.575282246318,0.0855523895739,-0.320774886127
277,0.769644020534,0.99196771279,1.17113829819
278,-0.0386851143208,-0.39025288397,-0.159475993379
279,0.4802543424,0.18096452886,-0.147287160173
280,-0.926473787917,0.978158061051,0.466217444489
281,-0.78325042179,0.0855523895739,0.310200379462
282,-0.568415372599,-1.06064870474,-0.291521686435
283,1.23266750555,-0.252156366583,0.70389969199
284,-1.73480292277,-0.957704028144,-1.11833087219
285,-0.0357421684415,-0.715407411274,-0.446726162581
286,0.189883682307,0.192263334828,-0.535298350539
287,-0.169155714971,-1.92312422697,-1.15652254956
288,0.767682056614,-0.00860432682667,1.20323555896
289,-0.835242465658,0.725818061098,-0.291927980875
290,0.0505842440187,-1.16987049577,-1.30400743135
291,0.404718731497,-1.53394313252,-1.4693692685
292,0.61170592501,1.16647149385,0.514160188429
293,-0.511518418932,-0.73800502321,-0.793295320049
294,2.16263840341,0.244991096012,0.173685447564
295,-0.898025311084,-0.579821739657,0.536100088198
296,-0.462469320944,1.00703278741,0.803035535392
297,-1.13640392731,-0.453024028237,-1.58719465615
298,-1.39636414665,-1.71597945089,-0.944843146234
299,0.0476412981394,0.247501941783,-0.477198245594
300,-0.744011143399,0.806165125759,-0.027024005882
301,0.573447628579,-1.28034770968,-1.20771564903
302,-0.905873166762,-0.431681839187,-0.950124973956
303,0.0554891538176,-0.109038157654,0.341891345795
304,-0.60961661491,1.2568619416,0.621421920635
305,1.02469933008,0.593998658137,1.06590803818
306,0.78632071385,-1.35943935145,-0.130222793686
307,-1.5268347473,0.0466342801283,-0.183447365349
308,-0.460507357024,-2.01979178914,-1.25078285968
309,-2.03792634834,-2.76174671438,-3.76493285548
310,-1.4414893168,0.948027911803,-0.306554580721
311,0.43807211813,0.0152487079948,-0.530829111697
312,1.81144686181,1.45898502614,1.58271456609
313,0.272286166928,-1.7837722867,-1.99105132968
314,1.01587049244,0.214860946764,0.206595297218
315,1.33567061132,-0.0588212422403,0.343516523556
316,-0.0347611864817,1.92976860814,0.0847069651657
317,-0.568415372599,-0.805797859018,-0.88796192461
318,0.0221357671852,0.0541668174404,-0.447945045902
319,-0.917644950279,-0.550947013294,-1.34179281428
320,-1.34535308474,-1.13095238632,-0.95946974608
321,0.565599772901,-0.265966018322,0.854228634854
322,-2.21744604698,-0.945149799291,-2.28805256545
323,0.142796548238,1.13508592172,0.126148998063
324,0.620534762648,0.835039852122,0.187093164089
325,0.512626747073,-0.891166615221,-0.30411681408
326,-0.0622286813554,-0.145445421329,0.30613743506
327,0.213427249341,-1.03805109281,-0.273238436627
328,-0.722429540284,-1.44606353054,-1.0061936067
329,-0.532119040088,-0.967747411227,-0.49060596212
330,0.947201755253,0.670579454143,1.26621119719
331,0.0525462079382,-1.35692850568,-1.12523787767
332,-2.17722578663,-1.19121268482,-1.26906610949
333,-0.119125635022,1.51045736444,0.975710672466
334,-1.44835619052,-0.725450794356,-0.864396847079
335,0.282095986526,1.33971985203,-0.284614680952
336,1.34646141288,0.352957464151,1.22883210869
337,0.772586966413,-0.0324573616481,0.179779864166
338,0.902076585103,1.48158263807,0.172466564243
339,0.688222517872,0.909109802357,2.32054526944
340,-1.19820579077,-1.28160313256,-0.58405368336
341,0.303677589641,-0.195662336742,-1.90694838056
342,0.667621896717,-0.574800048115,0.293136012975
343,-1.52977769318,-1.97836283393,-1.17155544385
344,-0.152479021655,0.939239951606,1.62049994902
345,-0.469336194662,-0.159255073068,-0.37399945779
346,0.153587349795,-0.306139550652,1.07809687139
347,0.340954904112,0.555080548691,0.931830872927
348,0.17614993487,-0.779433978426,-0.334995191533
349,-1.54253045866,-0.174320147692,-1.1427085386
350,0.0947284322086,0.229926021388,-0.294365747516
351,0.232065906577,-0.3877420382,0.342703934676
352,-0.74008721556,-0.877356963482,-0.066840861019
353,1.96448004754,1.08361358342,0.845696451611
354,0.751986345258,0.0918295040006,0.522286077232
355,-1.05203947877,1.36733915551,0.240724030192
356,0.249723581853,0.686899951652,0.0318886879431
357,-0.668475532496,-1.14727288383,-0.32646300829
358,-0.156402949494,-0.230814177532,-0.540986472701
359,-0.655722767019,0.668068608372,0.840414623888
360,0.758853218976,0.228670598503,0.5876994821
361,1.86932479744,1.22924263812,1.69119518161
362,1.71825357564,1.09240154362,1.75051416988
363,1.67607135137,0.600275772564,1.60424817141
364,1.01881343832,-1.48121537133,-0.971658579285
365,-0.560567516921,0.619107115844,1.05778214938
366,-0.227033650598,-1.02926313261,-0.579178150078
367,-1.31494264399,0.124470499019,-0.58567886112
368,0.014287911507,-0.658913381433,-0.568614494633
369,-1.00200939882,1.38114880725,1.01390234984
370,1.04824289711,0.675601145684,0.688054208823
371,-2.08403250045,-1.32679835643,-1.68592420511
372,1.10906377862,2.01137109569,1.17195088707
373,-0.183870444368,-1.60801308275,-1.6038527282
374,1.74081616071,-0.140423729787,1.03056042189
375,-0.537023949886,0.813697663072,-0.707567193173
376,0.416490515015,-0.689043530681,0.588105776541
377,0.857932396913,1.25184025006,2.10317774395
378,-0.551738679283,-1.62558900315,-0.994817362375
379,0.0790327208522,-0.751814674948,0.431276122634
380,-1.56901697157,-1.98840621701,-1.92848198589
381,1.0874821755,-0.110293580539,0.557633693528
382,-0.163269823212,-0.328737162589,-0.145255687972
383,-0.689076153652,0.627895076041,0.0721118375203
384,0.0613750455762,-0.0927176601445,-0.88918080793
385,0.0201738032657,1.10872204113,1.1398536263
386,-0.154440985574,-0.179341839233,0.043264932268
387,-0.381047818282,1.0082882103,-0.690909121125
388,0.908943458822,0.867680847141,1.58230827164
389,-0.875462726009,0.983179752593,0.272821290966
390,-0.641008037623,0.473478061144,0.103396509414
391,1.27484972982,-0.269732286978,0.256975807799
392,0.501835945515,-0.336269699901,-0.0497764945317
393,0.35174570567,0.434559951699,1.4291352677
394,-0.315322026977,-0.507007212307,-0.39797082976
395,0.178111898789,0.236203135815,0.0123865548148
396,0.250704563813,-1.24519586889,-0.74738404831
397,-1.04419162309,0.184730797516,-0.144036804652
398,-1.61414214172,-0.514539749619,-1.41045657467
399,-0.847014249175,-1.50004671461,-0.60843134977
400,-0.543890823605,0.410706916877,0.776220102341
401,-0.251558199592,-0.604930197364,0.263476518842
402,-0.377123890443,-1.88420611753,-0.679939171241
403,-0.450697537426,1.31084512567,0.266320579923
404,-0.233900524316,0.571401046201,1.5323340555
405,1.41807309594,1.57825020024,1.36940998499
406,0.555789953303,1.4702838321,0.430869828193
407,1.16596073228,1.66110811068,1.55914948856
408,-1.08735482932,-1.36697188877,-1.4177698746
409,0.979574159925,1.65483099625,0.762812385815
410,-1.80837656975,0.100617464198,-1.49415322935
411,0.100614323967,0.504863633278,0.0782062541229
412,-0.994161543142,0.325338160674,0.18749945853
413,-0.220166776879,-0.400296267053,0.287854185252
414,-1.09618366696,-0.455534874008,-1.18008762709
415,2.82970613606,1.67491776242,2.90235890777
416,0.243837690094,0.380576767629,0.483688105416
417,0.723537868424,2.90397676716,2.34370405253
418,-0.724391504203,0.501097364622,0.631985576079
419,1.77809347518,0.149578956726,-0.097312944032
420,-0.43598280803,1.06352681725,0.640517759323
421,0.141815566278,-0.741771291866,-0.976127818127
422,-0.438925753909,-0.156744227297,-0.436568801577
423,1.70550081016,-1.12090900324,-0.343933669217
424,0.584238430136,-0.947660645062,0.616952681793
425,1.08944413942,-1.32052124201,-0.638497138343
426,-1.2609886362,1.1363413446,0.354486473441
427,-1.41205985801,-0.0789080084058,0.275665352047
428,-0.146593129896,-0.475621640173,-0.37481204667
429,0.286019914365,-0.729217063012,-0.284614680952
430,-1.48857645087,-1.81390243595,-1.03300903975
431,-0.151498039695,0.816208508842,-0.0704975109806
432,-0.886253527566,-0.808308704789,-0.65556150483
433,-1.01672412822,0.041612588587,-1.16789879389
434,0.266400275169,0.129492190561,0.776626396781
435,0.65388814928,1.54937547388,0.0322949823833
436,0.361555525267,-0.414105918792,-0.901775935575
437,1.34548043092,1.85695408079,0.344329112437
438,-0.195642227885,-0.0588212422403,-0.683189526762
439,-1.27864631148,-1.82896751057,-1.2398129098
440,-0.553700643203,-1.38831407782,-1.47302591846
441,-0.718505612445,-0.399040844168,-1.14920924964
442,0.725499832344,-1.5264105952,-0.27892655879
443,0.810845262844,-1.34437427683,-0.447945045902
444,1.05412878887,1.12253169287,0.582011359938
445,-0.416363168834,0.206072986567,0.274040174287
446,-0.13089741854,0.727073483983,-0.707160898732
447,-0.855843086813,-0.29609616757,-0.0473387278907
448,-0.56449144476,-0.198173182513,0.0290446268619
449,0.0152688934668,-0.130380346705,0.378051550971
450,-1.09618366696,1.08989069785,0.265507991043
451,-1.03928671329,0.0340800512749,0.0814566096443
452,0.196750556025,-0.303628704882,0.755905380332
453,0.69803233747,-0.144189998443,1.13741585966
454,0.151625385876,1.60084781218,-0.0428694890488
455,-0.773440602192,-1.0129426351,-0.446726162581
456,-1.25314078052,0.175942837318,-1.02650832871
457,-0.577244210237,0.114427115937,-0.191166959712
458,-0.722429540284,0.307762240279,0.207814180538
459,0.0476412981394,-0.440469799384,0.156621081076
460,1.16399876836,0.910365225243,0.805473302033
461,1.16694171424,1.15140641923,1.58840268825
462,-0.908816112641,0.49607567308,-0.801827503293
463,0.105519233766,0.491053981539,1.07200245479
464,-0.0524188617577,-0.596142237166,-0.417066668448
465,-0.729296414002,-1.10584392861,-0.781512781284
466,1.32782275565,0.430793683043,0.571447704493
467,0.508702819234,0.925430299867,0.427619472672
468,0.757872237016,1.01205447896,1.0508751439
469,-1.22763524957,-1.92437964986,-1.74158654341
470,-0.125992508741,0.529972090985,-0.234640464811
471,-0.801889079026,0.109405424395,0.535693793758
472,0.509683801193,0.479755175571,1.02121564977
473,1.03843307751,0.871447115797,1.08500387687
474,-0.17209866085,0.483521444227,-0.159475993379
475,0.0466603161796,0.99196771279,0.93833158397
476,-0.895082365204,-0.434192684957,-0.124534671524
477,-0.244691325874,-1.74610960014,-1.20365270462
478,-0.9147020044,-0.16678761038,-1.01147543442
479,0.529303440389,1.66361895645,1.61481182686
480,1.71236768388,-0.0249248243361,0.70471228087
481,0.139853602358,0.946772488918,0.644986998165
482,0.196750556025,-0.234580446188,1.0984115934
483,1.20520001067,2.20345079714,1.40110095133
484,0.0996333420074,-0.697831490879,0.299636724017
485,-0.0171035112058,-0.0374790531895,-0.25658036458
486,1.42297800574,0.599020349678,1.35315820739
487,0.619553780688,0.42075029996,1.18779637024
488,-1.16289044022,-0.602419351593,0.0428586378278
489,0.345859813911,-0.129124923819,0.46906150557
490,0.798092497367,-0.528349401358,0.109084631576
491,-1.31886657183,0.16213318558,-1.52178125128
492,0.17614993487,0.262567016407,0.454028611283
493,-0.0288752947231,-0.583588008313,-0.621839066296
494,-0.774421584152,-0.435448107843,-0.77216800916
495,-0.354561305368,-0.176830993462,-0.0725289831814
496,-0.163269823212,-0.22328164022,-0.0379939557667
497,0.979574159925,-0.450513182467,0.499533588583
498,-1.72401212121,1.36608373262,-0.145255687972
499,0.128081818841,-2.15035576922,-1.61563526696
500,-0.102448941706,0.18096452886,-0.542205356022
501,0.935429971736,-0.291074476028,0.312231851663
502,0.667621896717,-0.604930197364,-0.645810438266
503,1.45240746454,-0.981557062966,0.123711231422
504,-0.683190261893,0.327849006445,0.131430825786
505,2.43829433411,2.64284880701,2.4668112679
506,-0.373199962604,-2.59352004774,-1.156928844
507,-0.376142908483,0.647981842207,0.510909832908
508,0.104538251806,0.519928707902,-0.0859366997071
509,0.956030592891,1.68998283704,0.333765456992
510,-0.154440985574,-1.53645397829,-2.19297966645
511,-1.15111865671,0.422005722845,-0.18547883755
512,-0.973560921986,-0.496963829224,-0.996442540136
513,1.172827606,-0.0537995506989,1.03381077741
514,-1.30611380635,0.287675474114,0.108272042696
515,-1.21586346605,-0.597397660051,0.14158818679
516,-0.419306114713,-1.00541009779,0.138744125709
517,1.08944413942,-0.0274356701068,1.58149568276
518,-1.16289044022,-1.72602283397,-0.881054919127
519,0.239913762255,0.522439553672,1.15854317054
520,-0.996123507061,-1.48749248576,-2.04305701802
521,-0.0759624287923,-0.57354462523,0.0225439158192
522,1.22285768595,1.05724970283,1.48154725048
523,1.35921417836,0.763480747658,1.53477182214
524,1.92425978719,-0.0173922870241,0.666926897934
525,2.11162734151,0.532482936755,0.436964244796
526,0.0368504965818,-0.168043033265,0.389021500856
527,-1.01868609214,-2.12901358017,-2.03005559594
528,-1.50427216222,-0.375187809346,-1.62701151128
529,-0.306493189339,-0.647614575465,-0.269581786666
530,-0.370257016725,-0.291074476028,-0.0863429941473
531,0.671545824556,1.89210592158,1.18210824807
532,0.884418909827,1.79418293652,0.978961027987
533,-0.024951366884,1.01456532473,0.725433297319
534,0.371365344865,0.244991096012,0.303699668419
535,-0.475222086421,-1.68208303299,-1.3226969756
536,0.409623641296,-0.129124923819,-0.740477042827
537,1.23266750555,-0.37142154069,0.144838542311
538,-1.28158925736,-0.471855371517,-1.20893453235
539,0.412566587176,-1.11337646593,-1.86916299763
540,-0.436963789989,-0.916275072928,-1.2024338213
541,-0.296683369742,-0.304884127767,-1.53559526225
542,0.0947284322086,-0.989089600278,0.120460875901
543,-0.446773609587,0.645470996436,1.02852894969
544,0.389023020141,-0.332503431245,0.854228634854
545,-0.626293308226,1.02335328492,0.272821290966
546,1.61819341574,1.74271059822,1.63472025443
547,-0.717524630485,0.448369603437,0.200907175055
548,0.846160613396,-1.29164651564,-0.312242702884
549,0.832426865959,-0.00860432682667,0.284603829731
550,-0.393800583759,-1.22134283407,-0.988722945773
551,-1.37870647137,-0.619995271988,-1.75702573214
552,1.83499042885,1.45521875748,2.08895743854
553,0.791225623649,-0.160510495953,0.451997139082
554,-0.801889079026,-1.57160581908,-1.01188172886
555,-0.534081004007,-0.214493680023,-0.379687579953
556,-1.05792537053,1.71760214052,0.608826792989
557,0.543037187826,-1.04558363012,-0.851801719434
558,0.735309651942,1.04971716552,1.62659436562
559,-0.52230922049,-0.675233878943,-0.508482917488
560,0.82752195616,-0.105271888998,-0.0420569001684
561,1.22874357771,0.399408110909,0.294761190735
562,0.626420654407,0.939239951606,0.670177253456
563,-0.831318537819,0.0340800512749,0.0233565046995
564,-1.3561438863,0.301485125852,0.199688291735
